u,v,Dij
281,567,0.06461538461538462
281,796,0.09538461538461539
281,849,0.12
281,863,0.057971014492753624
282,418,0.08262108262108261
282,490,0.0873015873015873
282,515,0.07666666666666666
282,558,0.03
282,563,0.043333333333333335
282,683,0.04497354497354497
283,304,0.09359605911330049
283,336,0.10153846153846154
283,786,0.09090909090909091
283,942,0.08225108225108226
284,347,0.08333333333333333
284,905,0.06190476190476191
285,338,0.0967741935483871
285,358,0.0620782726045884
285,367,0.04634581105169341
285,481,0.05698005698005698
285,551,0.05846774193548387
285,653,0.053763440860215055
285,725,0.05413105413105413
285,803,0.04666666666666667
285,806,0.06084656084656084
286,347,0.09230769230769231
286,362,0.06666666666666667
286,513,0.10461538461538461
286,558,0.09782608695652174
286,762,0.09956709956709957
287,645,0.07114624505928854
287,748,0.02766798418972332
288,306,0.06827880512091039
288,322,0.06456456456456457
288,400,0.06401137980085349
288,449,0.046546546546546545
288,450,0.05714285714285714
288,580,0.07954545454545454
288,591,0.046798029556650245
288,604,0.06236559139784946
288,704,0.10114942528735632
288,753,0.10837438423645321
288,897,0.06349206349206349
289,311,0.044444444444444446
289,472,0.09259259259259259
289,532,0.0582010582010582
289,638,0.09523809523809523
289,698,0.10507246376811594
290,298,0.04830917874396135
290,361,0.08735632183908046
290,375,0.0846774193548387
290,473,0.0625
290,476,0.06613756613756613
290,565,0.03940886699507389
290,789,0.08262108262108261
290,930,0.05982905982905983
290,943,0.06267806267806268
291,323,0.05110336817653891
291,346,0.04024390243902439
291,355,0.0553306342780027
291,374,0.08258258258258258
291,470,0.056451612903225805
291,484,0.038306451612903226
291,643,0.07258064516129033
291,724,0.0896551724137931
291,864,0.05113636363636364
291,940,0.06451612903225806
291,968,0.059770114942528735
291,972,0.05555555555555555
292,401,0.08505747126436781
292,554,0.07692307692307693
292,916,0.0735930735930736
292,942,0.07114624505928854
292,962,0.06324110671936758
293,304,0.05832147937411095
293,328,0.04048582995951417
293,352,0.03948896631823461
293,454,0.05378151260504202
293,536,0.046370967741935484
293,544,0.0873440285204991
293,783,0.053763440860215055
293,805,0.09475806451612903
293,835,0.05747126436781609
293,886,0.08064516129032258
293,891,0.06451612903225806
293,910,0.03439153439153439
293,966,0.04827586206896552
294,323,0.02834008097165992
294,327,0.07130124777183601
294,411,0.06439393939393939
294,475,0.040336134453781515
294,516,0.04634581105169341
294,577,0.043697478991596636
294,695,0.04086021505376344
294,717,0.054187192118226604
294,739,0.06206896551724138
294,829,0.06403940886699508
294,846,0.041379310344827586
295,301,0.07396870554765292
295,382,0.12648221343873517
295,493,0.08547008547008547
295,497,0.12
295,519,0.1076923076923077
295,964,0.08300395256916997
296,325,0.06031746031746032
296,385,0.06825396825396825
296,405,0.07526881720430108
296,414,0.06060606060606061
296,538,0.053763440860215055
296,550,0.08064516129032258
296,625,0.05665024630541872
296,757,0.06628787878787878
296,773,0.08547008547008547
296,863,0.09788359788359788
297,307,0.0625
297,336,0.0625
297,337,0.0641025641025641
297,373,0.038306451612903226
297,446,0.07142857142857142
297,576,0.05982905982905983
297,729,0.05291005291005291
297,741,0.06206896551724138
297,937,0.05665024630541872
297,948,0.047619047619047616
298,315,0.04541062801932367
298,328,0.026829268292682926
298,426,0.047435897435897434
298,431,0.04588394062078273
298,459,0.046153846153846156
298,467,0.047619047619047616
298,494,0.058029689608636977
298,536,0.031294452347083924
298,547,0.03461538461538462
298,570,0.042682926829268296
298,595,0.04645760743321719
298,606,0.03903903903903904
298,686,0.06342780026990553
298,694,0.03974358974358974
298,772,0.06258890469416785
298,782,0.04993252361673414
298,952,0.04054054054054054
298,968,0.04285714285714286
298,988,0.0380952380952381
299,318,0.057057057057057055
299,388,0.050793650793650794
299,392,0.062388591800356503
299,497,0.07459677419354839
299,569,0.047619047619047616
299,602,0.05747126436781609
299,609,0.06218487394957983
299,718,0.053763440860215055
299,855,0.06896551724137931
299,892,0.05040322580645161
299,898,0.06436781609195402
299,992,0.059113300492610835
299,994,0.07311827956989247
300,438,0.09243697478991597
300,483,0.0989247311827957
300,526,0.0784313725490196
300,568,0.08266129032258064
300,585,0.0735632183908046
300,603,0.07142857142857142
300,687,0.07881773399014778
300,907,0.07126436781609195
300,913,0.06436781609195402
300,983,0.082010582010582
300,984,0.09523809523809523
301,363,0.052564102564102565
301,383,0.07765151515151515
301,386,0.06349206349206349
301,404,0.05832147937411095
301,430,0.09682539682539683
301,669,0.0677361853832442
301,673,0.05873015873015873
301,706,0.06386554621848739
301,740,0.07765151515151515
301,745,0.057057057057057055
301,752,0.06218487394957983
301,800,0.06060606060606061
301,866,0.06439393939393939
301,875,0.058823529411764705
301,969,0.04924242424242424
302,320,0.06825396825396825
302,359,0.05391120507399577
302,431,0.04827586206896552
302,432,0.04873949579831933
302,439,0.07692307692307693
302,474,0.05105105105105105
302,548,0.05161290322580645
302,582,0.06818181818181818
302,587,0.06984126984126984
302,758,0.054924242424242424
302,818,0.05591397849462366
302,843,0.060215053763440864
302,942,0.052873563218390804
303,427,0.08465608465608465
303,447,0.07142857142857142
303,488,0.05555555555555555
303,509,0.07407407407407407
303,564,0.06613756613756613
303,704,0.08307692307692308
303,799,0.07692307692307693
303,967,0.05
304,324,0.038461538461538464
304,331,0.059233449477351915
304,371,0.059113300492610835
304,399,0.056451612903225805
304,504,0.06
304,596,0.05555555555555555
304,895,0.07666666666666666
305,434,0.033738191632928474
305,504,0.0481283422459893
305,531,0.044563279857397504
305,543,0.0374331550802139
305,554,0.0380952380952381
305,599,0.06050420168067227
305,603,0.036290322580645164
305,624,0.05238095238095238
305,662,0.07057057057057058
305,691,0.03208556149732621
305,715,0.06628787878787878
305,717,0.053475935828877004
305,805,0.06951871657754011
305,808,0.058712121212121215
305,819,0.05525846702317291
306,363,0.0625
306,406,0.049910873440285206
306,432,0.056818181818181816
306,490,0.06896551724137931
306,563,0.06613756613756613
306,666,0.07142857142857142
306,700,0.08262108262108261
306,705,0.05057471264367816
306,829,0.08262108262108261
307,321,0.036290322580645164
307,535,0.05434782608695652
307,596,0.06461538461538462
307,667,0.08695652173913043
307,751,0.04187192118226601
308,479,0.07905138339920949
308,698,0.11067193675889328
308,728,0.05928853754940711
308,848,0.04666666666666667
309,335,0.07126436781609195
309,352,0.05591397849462366
309,751,0.05982905982905983
310,338,0.13043478260869565
310,396,0.09782608695652174
310,837,0.1736842105263158
311,326,0.047435897435897434
311,339,0.03699788583509514
311,345,0.047619047619047616
311,455,0.051209103840682786
311,460,0.042042042042042045
311,473,0.05547652916073969
311,499,0.054878048780487805
311,509,0.06417112299465241
311,516,0.03840682788051209
311,553,0.052552552552552555
311,656,0.05525846702317291
311,661,0.04804804804804805
311,769,0.045454545454545456
311,818,0.049910873440285206
311,852,0.047619047619047616
312,535,0.08300395256916997
312,748,0.06
312,763,0.10541310541310542
312,966,0.11428571428571428
313,504,0.09401709401709402
313,523,0.07122507122507123
313,623,0.09401709401709402
313,691,0.06837606837606838
313,754,0.06769230769230769
313,785,0.07407407407407407
313,825,0.10256410256410256
313,906,0.07977207977207977
314,339,0.05546218487394958
314,443,0.1038961038961039
314,589,0.07608695652173914
314,651,0.11462450592885376
315,390,0.052873563218390804
315,445,0.046370967741935484
315,552,0.05128205128205128
315,612,0.041379310344827586
315,726,0.03940886699507389
315,854,0.07384615384615385
315,874,0.045584045584045586
315,922,0.06837606837606838
315,979,0.05982905982905983
316,742,0.07608695652173914
316,751,0.04497354497354497
316,769,0.08658008658008658
316,806,0.07971014492753623
316,851,0.07
317,339,0.0873440285204991
317,572,0.15
317,618,0.16666666666666666
317,825,0.12554112554112554
317,864,0.057971014492753624
318,422,0.07741935483870968
318,520,0.10541310541310542
318,564,0.036231884057971016
318,585,0.08666666666666667
318,813,0.09090909090909091
318,824,0.07407407407407407
319,400,0.05172413793103448
319,657,0.08695652173913043
320,365,0.055384615384615386
320,429,0.03439153439153439
320,432,0.06403940886699508
320,689,0.06769230769230769
320,736,0.08333333333333333
320,812,0.08333333333333333
321,437,0.05042016806722689
321,451,0.0291005291005291
321,456,0.04367816091954023
321,592,0.04367816091954023
321,598,0.029556650246305417
321,721,0.03655913978494624
321,738,0.04827586206896552
321,747,0.0291005291005291
321,771,0.034482758620689655
321,778,0.04923076923076923
322,363,0.058712121212121215
322,484,0.04827586206896552
322,590,0.042328042328042326
322,630,0.06896551724137931
322,678,0.052307692307692305
322,707,0.04233870967741935
322,852,0.06349206349206349
322,891,0.043076923076923075
323,347,0.05525846702317291
323,365,0.04838709677419355
323,381,0.06439393939393939
323,383,0.03940886699507389
323,393,0.056818181818181816
323,398,0.05365853658536585
323,523,0.043010752688172046
323,591,0.05846774193548387
323,610,0.05747126436781609
323,648,0.05303030303030303
323,790,0.04827586206896552
323,827,0.06436781609195402
324,343,0.045121951219512194
324,403,0.049682875264270614
324,409,0.047619047619047616
324,475,0.0475609756097561
324,513,0.05405405405405406
324,590,0.036036036036036036
324,654,0.04504504504504504
324,673,0.05689900426742532
324,726,0.03697478991596639
324,729,0.0374331550802139
324,851,0.03492063492063492
324,928,0.058712121212121215
324,938,0.05714285714285714
324,959,0.0338680926916221
324,990,0.04634581105169341
324,997,0.0625
325,328,0.04954954954954955
325,452,0.08143939393939394
325,531,0.07816091954022988
325,595,0.06451612903225806
325,663,0.04946236559139785
325,670,0.053763440860215055
325,773,0.07407407407407407
325,779,0.04433497536945813
325,780,0.07407407407407407
325,882,0.0960591133004926
325,924,0.05665024630541872
326,357,0.06896551724137931
326,423,0.06403940886699508
326,585,0.06878306878306878
326,721,0.054187192118226604
326,738,0.05413105413105413
326,759,0.05982905982905983
326,794,0.082010582010582
326,965,0.07384615384615385
327,461,0.0873015873015873
327,491,0.07311827956989247
327,741,0.09333333333333334
327,844,0.1067193675889328
327,876,0.08695652173913043
327,967,0.09090909090909091
328,426,0.054187192118226604
328,685,0.08374384236453201
328,690,0.05555555555555555
328,701,0.05128205128205128
328,731,0.07076923076923076
328,880,0.039886039886039885
328,932,0.04843304843304843
328,974,0.036923076923076927
329,376,0.062388591800356503
329,386,0.06060606060606061
329,393,0.06439393939393939
329,410,0.04836415362731152
329,451,0.060215053763440864
329,454,0.058823529411764705
329,457,0.06006006006006006
329,543,0.06048387096774194
329,569,0.058029689608636977
329,574,0.05443548387096774
329,777,0.04924242424242424
329,847,0.07459677419354839
329,936,0.06206896551724138
330,351,0.04734848484848485
330,379,0.057057057057057055
330,409,0.05443548387096774
330,418,0.0773109243697479
330,481,0.054924242424242424
330,611,0.04946236559139785
330,669,0.07258064516129033
330,752,0.058712121212121215
330,763,0.05714285714285714
330,871,0.10037878787878787
330,877,0.058712121212121215
330,903,0.05241935483870968
330,904,0.07661290322580645
331,342,0.059800664451827246
331,371,0.052564102564102565
331,399,0.045454545454545456
331,412,0.0641025641025641
331,464,0.07507507507507508
331,496,0.06747638326585695
331,552,0.05405405405405406
331,571,0.06006006006006006
331,628,0.036004645760743324
331,677,0.05238095238095238
331,738,0.041251778093883355
331,777,0.047435897435897434
331,802,0.050793650793650794
331,807,0.05555555555555555
331,839,0.049786628733997154
331,909,0.04954954954954955
331,937,0.05405405405405406
331,959,0.04804804804804805
331,965,0.05714285714285714
332,381,0.06878306878306878
332,467,0.07526881720430108
332,607,0.1076923076923077
332,718,0.06521739130434782
332,756,0.09333333333333334
332,800,0.07333333333333333
332,827,0.09333333333333334
333,538,0.10344827586206896
333,615,0.07977207977207977
333,642,0.1206896551724138
333,657,0.12315270935960591
333,687,0.11076923076923077
333,771,0.10541310541310542
333,877,0.08615384615384615
333,928,0.09782608695652174
334,399,0.05591397849462366
334,530,0.0989247311827957
334,693,0.0582010582010582
334,713,0.07671957671957672
334,894,0.08
334,895,0.08666666666666667
334,941,0.07666666666666666
335,407,0.07058823529411765
335,465,0.0659536541889483
335,470,0.07765151515151515
335,612,0.0625
335,631,0.06818181818181818
335,645,0.07816091954022988
335,646,0.10098522167487685
335,791,0.07389162561576355
335,845,0.07096774193548387
335,879,0.06896551724137931
335,909,0.059770114942528735
336,384,0.06837606837606838
336,456,0.09666666666666666
336,715,0.10822510822510822
336,985,0.0735930735930736
337,396,0.0481283422459893
337,398,0.05
337,445,0.06306306306306306
337,507,0.10114942528735632
337,528,0.07196969696969698
337,641,0.09090909090909091
337,647,0.06417112299465241
337,660,0.07671957671957672
337,701,0.05747126436781609
337,771,0.056451612903225805
337,796,0.08387096774193549
337,938,0.08669354838709678
337,953,0.059113300492610835
338,372,0.10869565217391304
338,437,0.11576354679802955
338,647,0.07971014492753623
338,731,0.13333333333333333
339,344,0.04871794871794872
339,378,0.049910873440285206
339,396,0.0374331550802139
339,413,0.05303030303030303
339,450,0.05263157894736842
339,540,0.04924242424242424
339,620,0.05113636363636364
339,661,0.0427807486631016
339,759,0.047311827956989246
339,789,0.05806451612903226
339,823,0.07056451612903226
339,825,0.04516129032258064
339,838,0.04827586206896552
340,370,0.04
340,467,0.06436781609195402
340,726,0.04
340,891,0.05333333333333334
340,977,0.028985507246376812
340,987,0.050724637681159424
341,397,0.06439393939393939
341,448,0.10591133004926108
341,775,0.09881422924901186
341,894,0.10822510822510822
342,382,0.12
342,386,0.08994708994708994
342,428,0.09788359788359788
342,434,0.06666666666666667
342,489,0.1282051282051282
342,703,0.11231884057971014
342,783,0.07608695652173914
343,393,0.07142857142857142
343,449,0.058823529411764705
343,580,0.0665024630541872
343,742,0.04923076923076923
343,787,0.08
343,917,0.05846153846153846
343,963,0.06
343,997,0.07246376811594203
344,352,0.057692307692307696
344,500,0.08333333333333333
344,524,0.04734848484848485
344,528,0.05846774193548387
344,601,0.0766488413547237
344,613,0.07459677419354839
344,634,0.06881720430107527
344,675,0.0735632183908046
344,705,0.0625
344,732,0.07881773399014778
344,823,0.08505747126436781
345,740,0.06666666666666667
345,792,0.12380952380952381
345,866,0.0761904761904762
346,350,0.046370967741935484
346,354,0.046153846153846156
346,372,0.07386363636363637
346,373,0.03333333333333333
346,410,0.044096728307254626
346,419,0.06666666666666667
346,455,0.0374331550802139
346,521,0.0570409982174688
346,732,0.06206896551724138
346,743,0.059770114942528735
346,917,0.03908045977011494
346,986,0.04827586206896552
347,350,0.056666666666666664
347,426,0.07076923076923076
347,538,0.055384615384615386
347,853,0.06159420289855073
348,419,0.17894736842105263
348,628,0.07076923076923076
349,383,0.08333333333333333
349,514,0.03694581280788178
349,617,0.045584045584045586
349,693,0.045584045584045586
349,746,0.057971014492753624
349,912,0.06521739130434782
350,771,0.05194805194805195
350,779,0.06493506493506493
350,914,0.0735930735930736
351,422,0.06613756613756613
351,598,0.03896103896103896
351,823,0.09090909090909091
352,363,0.0453781512605042
352,379,0.05555555555555555
352,450,0.057057057057057055
352,455,0.05303030303030303
352,506,0.058712121212121215
352,670,0.029885057471264367
352,684,0.05747126436781609
352,691,0.03218390804597701
352,729,0.04827586206896552
352,858,0.05555555555555555
352,862,0.07142857142857142
353,371,0.045454545454545456
353,558,0.05517241379310345
353,578,0.07563025210084033
353,773,0.06157635467980296
353,816,0.05517241379310345
353,853,0.04597701149425287
353,914,0.046798029556650245
353,925,0.04926108374384237
353,962,0.05665024630541872
353,972,0.06403940886699508
353,985,0.0582010582010582
354,377,0.043560606060606064
354,495,0.06554621848739496
354,550,0.04827586206896552
354,583,0.09032258064516129
354,603,0.043076923076923075
354,646,0.07881773399014778
354,688,0.04187192118226601
354,701,0.04497354497354497
354,883,0.04497354497354497
354,924,0.042735042735042736
355,358,0.07051282051282051
355,392,0.06818181818181818
355,469,0.060215053763440864
355,481,0.06436781609195402
355,549,0.049910873440285206
355,647,0.046798029556650245
355,653,0.04838709677419355
355,750,0.07407407407407407
355,815,0.07407407407407407
356,404,0.05384615384615385
356,428,0.052552552552552555
356,435,0.06456456456456457
356,461,0.05
356,468,0.03982930298719772
356,479,0.06218487394957983
356,487,0.06156156156156156
356,494,0.06156156156156156
356,504,0.05546218487394958
356,522,0.049206349206349205
356,622,0.06722689075630252
356,648,0.044096728307254626
356,699,0.05855855855855856
356,715,0.0659536541889483
356,884,0.07301587301587302
356,931,0.06722689075630252
356,972,0.054924242424242424
357,371,0.07407407407407407
357,647,0.06666666666666667
357,677,0.07792207792207792
357,884,0.08333333333333333
358,366,0.05398110661268556
358,376,0.06386554621848739
358,391,0.06854838709677419
358,502,0.07386363636363637
358,512,0.08735632183908046
358,596,0.07058823529411765
358,673,0.06984126984126984
358,690,0.07007575757575757
358,698,0.06854838709677419
358,745,0.06722689075630252
358,822,0.0784313725490196
358,899,0.07386363636363637
358,917,0.060215053763440864
358,987,0.07661290322580645
359,436,0.052100840336134456
359,466,0.0620782726045884
359,493,0.03787878787878788
359,517,0.04694167852062589
359,581,0.0570409982174688
359,591,0.06060606060606061
359,678,0.06439393939393939
359,785,0.046370967741935484
359,822,0.05169340463458111
359,825,0.05303030303030303
359,861,0.07661290322580645
359,873,0.07459677419354839
359,876,0.054924242424242424
359,879,0.05846774193548387
360,380,0.056818181818181816
360,449,0.036036036036036036
360,462,0.03977272727272727
360,532,0.0392156862745098
360,664,0.04187192118226601
360,829,0.07142857142857142
360,870,0.05555555555555555
360,910,0.05026455026455026
360,951,0.047619047619047616
360,995,0.0582010582010582
361,485,0.06267806267806268
361,531,0.1225296442687747
361,739,0.10822510822510822
361,919,0.09523809523809523
362,373,0.041666666666666664
362,386,0.052873563218390804
362,458,0.07311827956989247
362,521,0.05591397849462366
362,590,0.034482758620689655
362,684,0.04
362,732,0.06153846153846154
362,864,0.041379310344827586
362,950,0.047619047619047616
363,434,0.056818181818181816
363,453,0.046153846153846156
363,607,0.06521739130434782
363,685,0.09259259259259259
363,766,0.052307692307692305
363,858,0.08695652173913043
363,876,0.04
364,368,0.05398110661268556
364,380,0.04871794871794872
364,392,0.05731707317073171
364,405,0.05398110661268556
364,440,0.06006006006006006
364,443,0.06756756756756757
364,485,0.0475609756097561
364,507,0.0677361853832442
364,511,0.057057057057057055
364,565,0.04871794871794872
364,584,0.0746031746031746
364,652,0.04954954954954955
364,656,0.06666666666666667
364,699,0.05405405405405406
364,729,0.04804804804804805
364,856,0.06190476190476191
364,877,0.05547652916073969
364,964,0.043697478991596636
365,761,0.07894736842105263
365,969,0.03684210526315789
366,390,0.05747126436781609
366,506,0.06451612903225806
366,512,0.07122507122507123
366,536,0.04433497536945813
366,568,0.043010752688172046
366,638,0.08465608465608465
366,699,0.05172413793103448
366,718,0.047619047619047616
366,735,0.06896551724137931
366,998,0.06084656084656084
367,425,0.054924242424242424
367,540,0.05128205128205128
367,541,0.07671957671957672
367,579,0.03666666666666667
367,622,0.05982905982905983
367,629,0.043076923076923075
367,808,0.06884057971014493
368,436,0.08831908831908832
368,492,0.12121212121212122
368,498,0.06837606837606838
368,656,0.09881422924901186
368,663,0.06267806267806268
368,929,0.09486166007905138
369,379,0.0773109243697479
369,380,0.07575757575757576
369,381,0.09848484848484848
369,556,0.07308377896613191
369,664,0.07526881720430108
369,674,0.07661290322580645
369,697,0.07671957671957672
369,707,0.06386554621848739
369,831,0.08505747126436781
369,848,0.06451612903225806
369,971,0.11576354679802955
369,986,0.07142857142857142
370,866,0.042105263157894736
370,892,0.06190476190476191
371,528,0.052307692307692305
371,569,0.05591397849462366
371,613,0.08
371,735,0.07246376811594203
371,952,0.07114624505928854
372,634,0.08300395256916997
372,703,0.16666666666666666
372,947,0.0735930735930736
373,446,0.050724637681159424
373,487,0.046153846153846156
373,575,0.050724637681159424
373,576,0.039525691699604744
373,747,0.028985507246376812
373,906,0.03333333333333333
374,389,0.10483870967741936
374,428,0.08547008547008547
374,466,0.09032258064516129
374,484,0.08465608465608465
374,505,0.10826210826210826
374,759,0.08615384615384615
374,886,0.12666666666666668
374,921,0.09538461538461539
375,486,0.10541310541310542
375,554,0.06837606837606838
375,619,0.09523809523809523
375,763,0.07692307692307693
375,830,0.10507246376811594
376,465,0.042735042735042736
376,825,0.05533596837944664
376,843,0.047619047619047616
376,948,0.025974025974025976
377,534,0.0665024630541872
377,547,0.042735042735042736
377,603,0.05533596837944664
377,637,0.08
377,675,0.04710144927536232
377,976,0.08666666666666667
378,471,0.057971014492753624
378,639,0.07142857142857142
378,758,0.05533596837944664
379,396,0.04926108374384237
379,474,0.04838709677419355
379,619,0.07816091954022988
379,697,0.06884057971014493
379,722,0.09788359788359788
379,753,0.08695652173913043
379,793,0.06837606837606838
379,814,0.10256410256410256
380,437,0.0812807881773399
380,608,0.050724637681159424
380,670,0.06159420289855073
380,697,0.04329004329004329
380,758,0.06
381,406,0.06896551724137931
381,552,0.07114624505928854
381,704,0.15019762845849802
381,725,0.06060606060606061
382,989,0.15789473684210525
383,779,0.11578947368421053
384,661,0.06403940886699508
384,665,0.05846153846153846
384,777,0.05982905982905983
384,795,0.08300395256916997
384,874,0.06666666666666667
384,960,0.09420289855072464
385,511,0.05026455026455026
385,576,0.052307692307692305
385,669,0.05698005698005698
385,811,0.07936507936507936
385,879,0.042735042735042736
385,914,0.05413105413105413
385,938,0.07977207977207977
385,967,0.046153846153846156
386,393,0.05194805194805195
386,497,0.11067193675889328
386,820,0.06060606060606061
387,391,0.06926406926406926
387,655,0.12681159420289856
387,684,0.07792207792207792
387,736,0.11594202898550725
387,759,0.08333333333333333
388,454,0.06349206349206349
388,593,0.09057971014492754
388,765,0.07666666666666666
388,805,0.1
388,848,0.04843304843304843
388,880,0.043478260869565216
389,538,0.06403940886699508
389,659,0.10153846153846154
389,693,0.042735042735042736
389,759,0.06159420289855073
389,774,0.07635467980295567
389,894,0.07384615384615385
389,914,0.056666666666666664
390,823,0.09523809523809523
390,930,0.0761904761904762
390,964,0.05238095238095238
391,434,0.05291005291005291
391,476,0.06666666666666667
392,497,0.10666666666666667
392,575,0.10276679841897234
392,701,0.09666666666666666
392,898,0.11462450592885376
392,930,0.08333333333333333
392,992,0.07905138339920949
393,803,0.07142857142857142
393,819,0.07142857142857142
393,856,0.11904761904761904
394,428,0.05413105413105413
394,521,0.082010582010582
394,674,0.06613756613756613
394,692,0.07407407407407407
394,835,0.08666666666666667
394,868,0.06349206349206349
394,901,0.057971014492753624
395,590,0.07333333333333333
395,618,0.11462450592885376
395,628,0.0665024630541872
395,690,0.1
395,870,0.09782608695652174
396,747,0.03333333333333333
396,914,0.03896103896103896
396,920,0.03463203463203463
397,410,0.05105105105105105
397,445,0.04201680672268908
397,483,0.04597701149425287
397,501,0.07311827956989247
397,505,0.047311827956989246
397,509,0.04367816091954023
397,519,0.053763440860215055
397,624,0.0625
397,676,0.0453781512605042
397,889,0.046798029556650245
397,942,0.04597701149425287
398,422,0.05042016806722689
398,474,0.03650793650793651
398,544,0.06451612903225806
398,562,0.054924242424242424
398,627,0.05161290322580645
398,704,0.0735632183908046
398,791,0.046798029556650245
398,820,0.04597701149425287
398,879,0.059770114942528735
398,881,0.07407407407407407
398,904,0.0812807881773399
399,475,0.054924242424242424
399,477,0.06349206349206349
399,652,0.03439153439153439
399,701,0.04843304843304843
399,718,0.046153846153846156
399,808,0.05846153846153846
399,910,0.06153846153846154
399,933,0.033846153846153845
400,457,0.056818181818181816
400,468,0.03655913978494624
400,523,0.042328042328042326
400,628,0.03598484848484849
400,643,0.06349206349206349
400,694,0.034482758620689655
400,797,0.02849002849002849
400,801,0.04
400,973,0.036923076923076927
401,472,0.07586206896551724
401,511,0.07122507122507123
401,584,0.07971014492753623
401,587,0.08505747126436781
401,677,0.07971014492753623
401,772,0.11
401,815,0.10144927536231885
402,777,0.09486166007905138
402,873,0.14619883040935672
403,422,0.06554621848739496
403,465,0.045454545454545456
403,571,0.047619047619047616
403,611,0.05665024630541872
403,784,0.038306451612903226
403,835,0.06613756613756613
403,837,0.07977207977207977
403,865,0.05172413793103448
403,890,0.047619047619047616
403,911,0.07816091954022988
404,468,0.03133903133903134
404,766,0.04
404,828,0.13043478260869565
404,857,0.06159420289855073
404,860,0.05846153846153846
404,983,0.09090909090909091
405,573,0.05533596837944664
405,668,0.07114624505928854
405,763,0.05698005698005698
405,988,0.06926406926406926
406,420,0.03643724696356275
406,454,0.039886039886039885
406,526,0.041379310344827586
406,572,0.082010582010582
406,611,0.04666666666666667
406,766,0.04
406,959,0.03333333333333333
407,414,0.07142857142857142
407,421,0.07765151515151515
407,432,0.06436781609195402
407,647,0.07692307692307693
407,898,0.1
407,923,0.09090909090909091
408,410,0.05241935483870968
408,481,0.07936507936507936
408,672,0.10666666666666667
408,674,0.07407407407407407
408,761,0.11231884057971014
408,811,0.1225071225071225
408,996,0.10144927536231885
409,733,0.07792207792207792
409,857,0.05263157894736842
410,420,0.04358974358974359
410,491,0.03409090909090909
410,586,0.04497354497354497
410,604,0.04497354497354497
410,629,0.05128205128205128
410,637,0.07936507936507936
410,820,0.04843304843304843
410,858,0.08
411,543,0.07114624505928854
411,568,0.07333333333333333
411,579,0.09057971014492754
411,793,0.07
411,803,0.08300395256916997
412,424,0.06159420289855073
412,477,0.06666666666666667
412,771,0.09090909090909091
413,604,0.06493506493506493
413,650,0.09047619047619047
413,979,0.07894736842105263
414,445,0.059770114942528735
414,555,0.06461538461538462
414,705,0.042735042735042736
414,714,0.052307692307692305
414,749,0.06719367588932806
415,485,0.03260869565217391
416,518,0.053763440860215055
416,806,0.06159420289855073
416,928,0.09881422924901186
416,952,0.0735930735930736
416,957,0.08695652173913043
417,550,0.08695652173913043
417,940,0.11904761904761904
418,450,0.06084656084656084
418,621,0.10591133004926108
418,821,0.10476190476190476
418,933,0.07792207792207792
419,860,0.12857142857142856
420,447,0.05714285714285714
420,487,0.052100840336134456
420,493,0.046031746031746035
420,522,0.0392156862745098
420,525,0.04390243902439024
420,535,0.05169340463458111
420,567,0.04201680672268908
420,578,0.06258890469416785
420,675,0.049910873440285206
420,890,0.05113636363636364
420,918,0.07575757575757576
420,934,0.05113636363636364
420,960,0.05303030303030303
420,993,0.047311827956989246
420,997,0.047311827956989246
421,482,0.05113636363636364
421,520,0.09113300492610837
421,562,0.07056451612903226
421,588,0.08547008547008547
421,598,0.05555555555555555
421,644,0.09359605911330049
421,679,0.07936507936507936
421,794,0.08866995073891626
421,821,0.09523809523809523
421,988,0.07076923076923076
422,556,0.054187192118226604
422,683,0.05026455026455026
422,699,0.06153846153846154
422,702,0.03940886699507389
422,857,0.03162055335968379
422,939,0.06884057971014493
422,977,0.03
423,634,0.08
423,683,0.06
423,826,0.07509881422924901
423,852,0.11076923076923077
423,885,0.06666666666666667
424,577,0.03968253968253968
424,608,0.050724637681159424
424,641,0.06884057971014493
424,688,0.03557312252964427
425,444,0.09259259259259259
425,474,0.04032258064516129
425,558,0.04843304843304843
425,597,0.059770114942528735
425,706,0.08374384236453201
425,840,0.09666666666666666
425,902,0.046153846153846156
425,959,0.04923076923076923
426,468,0.036923076923076927
426,507,0.09523809523809523
426,674,0.06
426,825,0.0380952380952381
427,429,0.11396011396011396
427,597,0.08547008547008547
427,644,0.12554112554112554
427,885,0.12554112554112554
428,514,0.052307692307692305
428,775,0.06493506493506493
428,988,0.0761904761904762
429,447,0.07692307692307693
429,451,0.05434782608695652
429,477,0.08333333333333333
429,562,0.036231884057971016
429,608,0.06666666666666667
430,826,0.10476190476190476
430,842,0.1523809523809524
430,944,0.11764705882352941
431,548,0.0735930735930736
431,876,0.04285714285714286
432,676,0.046798029556650245
432,688,0.04710144927536232
432,695,0.039886039886039885
432,711,0.0665024630541872
432,793,0.04923076923076923
432,842,0.08333333333333333
433,563,0.11462450592885376
433,602,0.11428571428571428
433,604,0.12681159420289856
433,830,0.13438735177865613
434,446,0.08
434,539,0.0735632183908046
434,563,0.05128205128205128
434,605,0.08923076923076922
434,698,0.06552706552706553
434,707,0.03870967741935484
434,943,0.06769230769230769
434,993,0.052307692307692305
435,493,0.07384615384615385
435,565,0.08307692307692308
435,695,0.06159420289855073
435,864,0.056666666666666664
